  Time(sec)     RMS      ENVELOPE
   94.1000  0.50984E-06  0.25888E-05
   94.1100  0.10753E-05  0.23960E-05
   94.1200  0.16911E-05  0.22033E-05
   94.1300  0.20104E-05  0.20104E-05
   94.1400  0.20080E-05  0.19698E-05
   94.1500  0.17271E-05  0.19293E-05
   94.1600  0.12681E-05  0.18887E-05
   94.1700  0.82388E-06  0.18481E-05
   94.1800  0.70985E-06  0.18075E-05
   94.1900  0.88356E-06  0.17669E-05
   94.2000  0.10131E-05  0.17263E-05
   94.2100  0.10458E-05  0.16858E-05
   94.2200  0.10804E-05  0.16452E-05
   94.2300  0.11890E-05  0.16046E-05
   94.2400  0.13337E-05  0.15640E-05
   94.2500  0.14427E-05  0.15234E-05
   94.2600  0.14829E-05  0.14829E-05
   94.2700  0.14603E-05  0.16172E-05
   94.2800  0.13931E-05  0.17515E-05
   94.2900  0.12877E-05  0.18858E-05
   94.3000  0.11344E-05  0.20201E-05
   94.3100  0.92161E-06  0.21544E-05
   94.3200  0.64168E-06  0.22887E-05
   94.3300  0.34470E-06  0.24230E-05
   94.3400  0.50843E-06  0.25573E-05
   94.3500  0.10684E-05  0.26916E-05
   94.3600  0.16814E-05  0.28260E-05
   94.3700  0.22548E-05  0.29603E-05
   94.3800  0.27439E-05  0.30946E-05
   94.3900  0.31172E-05  0.32289E-05
   94.4000  0.33752E-05  0.33632E-05
   94.4100  0.35646E-05  0.34975E-05
   94.4200  0.37358E-05  0.36318E-05
   94.4300  0.38987E-05  0.37661E-05
   94.4400  0.40189E-05  0.39004E-05
   94.4500  0.40348E-05  0.40348E-05
   94.4600  0.38933E-05  0.38966E-05
   94.4700  0.35947E-05  0.37584E-05
   94.4800  0.32097E-05  0.36203E-05
   94.4900  0.28476E-05  0.34821E-05
   94.5000  0.25999E-05  0.33439E-05
   94.5100  0.25102E-05  0.32058E-05
   94.5200  0.25713E-05  0.30676E-05
   94.5300  0.27086E-05  0.29295E-05
   94.5400  0.27914E-05  0.27914E-05
   94.5500  0.27124E-05  0.27429E-05
   94.5600  0.24555E-05  0.26944E-05
   94.5700  0.20860E-05  0.26459E-05
   94.5800  0.16826E-05  0.25974E-05
   94.5900  0.12772E-05  0.25490E-05
   94.6000  0.85855E-06  0.25005E-05
   94.6100  0.44506E-06  0.24520E-05
   94.6200  0.40100E-06  0.24035E-05
   94.6300  0.84654E-06  0.23551E-05
   94.6400  0.13153E-05  0.23066E-05
   94.6500  0.16882E-05  0.22581E-05
   94.6600  0.19376E-05  0.22096E-05
   94.6700  0.20809E-05  0.21612E-05
   94.6800  0.21127E-05  0.21127E-05
   94.6900  0.19701E-05  0.22495E-05
   94.7000  0.16027E-05  0.23864E-05
   94.7100  0.10799E-05  0.25232E-05
   94.7200  0.84528E-06  0.26600E-05
   94.7300  0.14080E-05  0.27969E-05
   94.7400  0.22087E-05  0.29337E-05
   94.7500  0.28863E-05  0.30706E-05
   94.7600  0.32840E-05  0.32074E-05
   94.7700  0.33443E-05  0.33443E-05
   94.7800  0.31180E-05  0.33100E-05
   94.7900  0.27389E-05  0.32758E-05
   94.8000  0.23658E-05  0.32415E-05
   94.8100  0.21468E-05  0.32072E-05
   94.8200  0.21740E-05  0.31730E-05
   94.8300  0.24124E-05  0.31387E-05
   94.8400  0.27276E-05  0.31044E-05
   94.8500  0.29754E-05  0.30702E-05
   94.8600  0.30359E-05  0.30359E-05
   94.8700  0.28462E-05  0.30478E-05
   94.8800  0.24414E-05  0.30597E-05
   94.8900  0.19359E-05  0.30717E-05
   94.9000  0.14524E-05  0.30836E-05
   94.9100  0.10847E-05  0.30955E-05
   94.9200  0.91453E-06  0.31074E-05
   94.9300  0.99025E-06  0.31193E-05
   94.9400  0.12210E-05  0.31312E-05
   94.9500  0.14552E-05  0.31431E-05
   94.9600  0.16277E-05  0.31551E-05
   94.9700  0.17870E-05  0.31670E-05
   94.9800  0.20072E-05  0.31789E-05
   94.9900  0.22940E-05  0.31908E-05
   95.0000  0.26050E-05  0.32027E-05
   95.0100  0.28965E-05  0.32146E-05
   95.0200  0.31233E-05  0.32265E-05
   95.0300  0.32385E-05  0.32385E-05
   95.0400  0.32077E-05  0.32835E-05
   95.0500  0.30239E-05  0.33285E-05
   95.0600  0.27080E-05  0.33736E-05
   95.0700  0.22841E-05  0.34186E-05
   95.0800  0.17520E-05  0.34636E-05
   95.0900  0.11066E-05  0.35086E-05
   95.1000  0.37211E-06  0.35537E-05
   95.1100  0.42467E-06  0.35987E-05
   95.1200  0.12396E-05  0.36437E-05
   95.1300  0.20684E-05  0.36887E-05
   95.1400  0.28534E-05  0.37338E-05
   95.1500  0.34864E-05  0.37788E-05
   95.1600  0.38497E-05  0.38238E-05
   95.1700  0.38689E-05  0.38689E-05
   95.1800  0.35413E-05  0.35716E-05
   95.1900  0.29216E-05  0.32744E-05
   95.2000  0.20997E-05  0.29771E-05
   95.2100  0.12287E-05  0.26799E-05
   95.2200  0.69632E-06  0.23827E-05
   95.2300  0.97478E-06  0.20854E-05
   95.2400  0.13602E-05  0.17882E-05
   95.2500  0.14911E-05  0.14911E-05
   95.2600  0.13484E-05  0.13448E-05
   95.2700  0.10441E-05  0.11984E-05
   95.2800  0.77675E-06  0.10520E-05
   95.2900  0.71643E-06  0.90563E-06
   95.3000  0.75921E-06  0.75921E-06
   95.3100  0.72467E-06  0.92820E-06
   95.3200  0.58187E-06  0.10972E-05
   95.3300  0.38741E-06  0.12662E-05
   95.3400  0.24229E-06  0.14352E-05
   95.3500  0.28314E-06  0.16042E-05
   95.3600  0.45403E-06  0.17732E-05
   95.3700  0.67788E-06  0.19421E-05
   95.3800  0.97120E-06  0.21111E-05
   95.3900  0.13716E-05  0.22801E-05
   95.4000  0.18710E-05  0.24491E-05
   95.4100  0.23847E-05  0.26181E-05
   95.4200  0.27815E-05  0.27871E-05
   95.4300  0.29560E-05  0.29560E-05
   95.4400  0.28749E-05  0.29266E-05
   95.4500  0.25639E-05  0.28971E-05
   95.4600  0.20765E-05  0.28676E-05
   95.4700  0.14691E-05  0.28381E-05
   95.4800  0.79170E-06  0.28087E-05
   95.4900  0.11388E-06  0.27792E-05
   95.5000  0.56259E-06  0.27497E-05
   95.5100  0.11323E-05  0.27202E-05
   95.5200  0.15957E-05  0.26908E-05
   95.5300  0.19343E-05  0.26613E-05
   95.5400  0.21649E-05  0.26318E-05
   95.5500  0.23297E-05  0.26023E-05
   95.5600  0.24461E-05  0.25729E-05
   95.5700  0.25059E-05  0.25434E-05
   95.5800  0.25139E-05  0.25139E-05
   95.5900  0.24952E-05  0.25445E-05
   95.6000  0.24566E-05  0.25751E-05
   95.6100  0.23640E-05  0.26057E-05
   95.6200  0.21789E-05  0.26363E-05
   95.6300  0.19070E-05  0.26670E-05
   95.6400  0.16155E-05  0.26976E-05
   95.6500  0.14183E-05  0.27282E-05
   95.6600  0.14141E-05  0.27588E-05
   95.6700  0.16257E-05  0.27894E-05
   95.6800  0.19998E-05  0.28200E-05
   95.6900  0.24211E-05  0.28506E-05
   95.7000  0.27558E-05  0.28812E-05
   95.7100  0.29119E-05  0.29119E-05
   95.7200  0.28541E-05  0.29106E-05
   95.7300  0.25903E-05  0.29094E-05
   95.7400  0.21586E-05  0.29082E-05
   95.7500  0.16325E-05  0.29070E-05
   95.7600  0.11421E-05  0.29057E-05
   95.7700  0.87525E-06  0.29045E-05
   95.7800  0.94254E-06  0.29033E-05
   95.7900  0.12242E-05  0.29021E-05
   95.8000  0.16020E-05  0.29008E-05
   95.8100  0.20153E-05  0.28996E-05
   95.8200  0.24093E-05  0.28984E-05
   95.8300  0.27263E-05  0.28972E-05
   95.8400  0.28959E-05  0.28959E-05
   95.8500  0.28562E-05  0.30382E-05
   95.8600  0.26081E-05  0.31804E-05
   95.8700  0.22191E-05  0.33226E-05
   95.8800  0.17704E-05  0.34648E-05
   95.8900  0.13539E-05  0.36070E-05
   95.9000  0.10932E-05  0.37493E-05
   95.9100  0.10247E-05  0.38915E-05
   95.9200  0.10322E-05  0.40337E-05
   95.9300  0.10714E-05  0.41759E-05
   95.9400  0.12424E-05  0.43181E-05
   95.9500  0.16306E-05  0.44604E-05
   95.9600  0.22029E-05  0.46026E-05
   95.9700  0.28797E-05  0.47448E-05
   95.9800  0.35820E-05  0.48870E-05
   95.9900  0.42389E-05  0.50292E-05
   96.0000  0.47980E-05  0.51715E-05
   96.0100  0.52324E-05  0.53137E-05
   96.0200  0.55350E-05  0.54559E-05
   96.0300  0.57060E-05  0.55981E-05
   96.0400  0.57403E-05  0.57403E-05
   96.0500  0.56200E-05  0.56400E-05
   96.0600  0.53212E-05  0.55397E-05
   96.0700  0.48382E-05  0.54394E-05
   96.0800  0.42060E-05  0.53391E-05
   96.0900  0.34934E-05  0.52388E-05
   96.1000  0.27839E-05  0.51385E-05
   96.1100  0.21822E-05  0.50382E-05
   96.1200  0.18278E-05  0.49379E-05
   96.1300  0.18079E-05  0.48376E-05
   96.1400  0.20261E-05  0.47373E-05
   96.1500  0.23297E-05  0.46370E-05
   96.1600  0.26554E-05  0.45367E-05
   96.1700  0.30105E-05  0.44364E-05
   96.1800  0.34021E-05  0.43361E-05
   96.1900  0.37723E-05  0.42358E-05
   96.2000  0.40118E-05  0.41355E-05
   96.2100  0.40351E-05  0.40351E-05
   96.2200  0.38194E-05  0.39850E-05
   96.2300  0.33983E-05  0.39350E-05
   96.2400  0.28543E-05  0.38849E-05
   96.2500  0.22979E-05  0.38348E-05
   96.2600  0.18089E-05  0.37847E-05
   96.2700  0.13789E-05  0.37347E-05
   96.2800  0.94301E-06  0.36846E-05
   96.2900  0.55139E-06  0.36345E-05
   96.3000  0.59880E-06  0.35844E-05
   96.3100  0.96187E-06  0.35344E-05
   96.3200  0.12557E-05  0.34843E-05
   96.3300  0.14163E-05  0.34342E-05
   96.3400  0.14912E-05  0.33841E-05
   96.3500  0.15572E-05  0.33341E-05
   96.3600  0.16806E-05  0.32840E-05
   96.3700  0.19000E-05  0.32339E-05
   96.3800  0.22057E-05  0.31838E-05
   96.3900  0.25371E-05  0.31338E-05
   96.4000  0.28132E-05  0.30837E-05
   96.4100  0.29701E-05  0.30336E-05
   96.4200  0.29835E-05  0.29835E-05
   96.4300  0.28751E-05  0.29408E-05
   96.4400  0.27068E-05  0.28981E-05
   96.4500  0.25553E-05  0.28554E-05
   96.4600  0.24597E-05  0.28127E-05
   96.4700  0.23903E-05  0.27700E-05
   96.4800  0.22807E-05  0.27274E-05
   96.4900  0.20839E-05  0.26847E-05
   96.5000  0.18066E-05  0.26420E-05
   96.5100  0.15108E-05  0.25993E-05
   96.5200  0.12757E-05  0.25566E-05
   96.5300  0.11147E-05  0.25139E-05
   96.5400  0.93571E-06  0.24712E-05
   96.5500  0.63661E-06  0.24285E-05
   96.5600  0.20728E-06  0.23858E-05
   96.5700  0.37433E-06  0.23431E-05
   96.5800  0.89320E-06  0.23004E-05
   96.5900  0.13092E-05  0.22577E-05
   96.6000  0.15816E-05  0.22150E-05
   96.6100  0.17566E-05  0.21723E-05
   96.6200  0.19006E-05  0.21296E-05
   96.6300  0.20171E-05  0.20869E-05
   96.6400  0.20442E-05  0.20442E-05
   96.6500  0.19363E-05  0.21534E-05
   96.6600  0.17512E-05  0.22626E-05
   96.6700  0.16702E-05  0.23719E-05
   96.6800  0.18368E-05  0.24811E-05
   96.6900  0.21757E-05  0.25903E-05
   96.7000  0.25304E-05  0.26996E-05
   96.7100  0.27940E-05  0.28088E-05
   96.7200  0.29179E-05  0.29179E-05
   96.7300  0.29023E-05  0.29721E-05
   96.7400  0.27939E-05  0.30263E-05
   96.7500  0.27012E-05  0.30806E-05
   96.7600  0.27657E-05  0.31348E-05
   96.7700  0.30105E-05  0.31890E-05
   96.7800  0.32575E-05  0.32432E-05
   96.7900  0.32974E-05  0.32974E-05
   96.8000  0.30752E-05  0.33378E-05
   96.8100  0.27020E-05  0.33783E-05
   96.8200  0.23309E-05  0.34187E-05
   96.8300  0.20396E-05  0.34591E-05
   96.8400  0.18285E-05  0.34996E-05
   96.8500  0.16736E-05  0.35400E-05
   96.8600  0.15331E-05  0.35805E-05
   96.8700  0.13484E-05  0.36209E-05
   96.8800  0.10760E-05  0.36613E-05
   96.8900  0.71203E-06  0.37018E-05
   96.9000  0.31493E-06  0.37422E-05
   96.9100  0.26108E-06  0.37827E-05
   96.9200  0.61026E-06  0.38231E-05
   96.9300  0.95668E-06  0.38636E-05
   96.9400  0.12971E-05  0.39040E-05
   96.9500  0.16668E-05  0.39444E-05
   96.9600  0.20835E-05  0.39849E-05
   96.9700  0.25338E-05  0.40253E-05
   96.9800  0.29844E-05  0.40658E-05
   96.9900  0.34020E-05  0.41062E-05
   97.0000  0.37685E-05  0.41467E-05
   97.0100  0.40672E-05  0.41871E-05
   97.0200  0.42543E-05  0.42275E-05
   97.0300  0.42680E-05  0.42680E-05
   97.0400  0.40812E-05  0.41281E-05
   97.0500  0.37398E-05  0.39882E-05
   97.0600  0.33326E-05  0.38483E-05
   97.0700  0.29113E-05  0.37084E-05
   97.0800  0.24647E-05  0.35685E-05
   97.0900  0.19933E-05  0.34286E-05
   97.1000  0.16037E-05  0.32887E-05
   97.1100  0.15053E-05  0.31488E-05
   97.1200  0.17533E-05  0.30089E-05
   97.1300  0.21393E-05  0.28690E-05
   97.1400  0.24594E-05  0.27291E-05
   97.1500  0.25892E-05  0.25892E-05
   97.1600  0.24588E-05  0.27201E-05
   97.1700  0.20509E-05  0.28509E-05
   97.1800  0.14352E-05  0.29818E-05
   97.1900  0.82133E-06  0.31127E-05
   97.2000  0.60034E-06  0.32435E-05
   97.2100  0.74193E-06  0.33744E-05
   97.2200  0.83722E-06  0.35052E-05
   97.2300  0.99423E-06  0.36361E-05
   97.2400  0.14615E-05  0.37669E-05
   97.2500  0.21661E-05  0.38978E-05
   97.2600  0.29085E-05  0.40287E-05
   97.2700  0.35548E-05  0.41595E-05
   97.2800  0.40507E-05  0.42904E-05
   97.2900  0.43928E-05  0.44212E-05
   97.3000  0.45975E-05  0.45521E-05
   97.3100  0.46830E-05  0.46830E-05
   97.3200  0.46585E-05  0.48094E-05
   97.3300  0.45209E-05  0.49358E-05
   97.3400  0.42544E-05  0.50622E-05
   97.3500  0.38439E-05  0.51886E-05
   97.3600  0.33320E-05  0.53150E-05
   97.3700  0.28917E-05  0.54415E-05
   97.3800  0.28036E-05  0.55679E-05
   97.3900  0.32162E-05  0.56943E-05
   97.4000  0.39782E-05  0.58207E-05
   97.4100  0.48342E-05  0.59471E-05
   97.4200  0.55789E-05  0.60735E-05
   97.4300  0.61000E-05  0.61999E-05
   97.4400  0.63821E-05  0.63263E-05
   97.4500  0.64527E-05  0.64527E-05
   97.4600  0.63263E-05  0.63691E-05
   97.4700  0.60098E-05  0.62855E-05
   97.4800  0.55351E-05  0.62019E-05
   97.4900  0.49589E-05  0.61183E-05
   97.5000  0.43474E-05  0.60347E-05
   97.5100  0.37715E-05  0.59511E-05
   97.5200  0.32986E-05  0.58675E-05
   97.5300  0.29678E-05  0.57839E-05
   97.5400  0.27765E-05  0.57003E-05
   97.5500  0.27253E-05  0.56168E-05
   97.5600  0.28736E-05  0.55332E-05
   97.5700  0.32800E-05  0.54496E-05
   97.5800  0.38807E-05  0.53660E-05
   97.5900  0.44990E-05  0.52824E-05
   97.6000  0.49507E-05  0.51988E-05
   97.6100  0.51152E-05  0.51152E-05
   97.6200  0.49617E-05  0.50658E-05
   97.6300  0.45473E-05  0.50163E-05
   97.6400  0.39819E-05  0.49669E-05
   97.6500  0.33700E-05  0.49174E-05
   97.6600  0.27684E-05  0.48680E-05
   97.6700  0.21807E-05  0.48185E-05
   97.6800  0.15933E-05  0.47691E-05
   97.6900  0.10446E-05  0.47197E-05
   97.7000  0.71472E-06  0.46702E-05
   97.7100  0.75473E-06  0.46208E-05
   97.7200  0.86427E-06  0.45713E-05
   97.7300  0.86799E-06  0.45219E-05
   97.7400  0.93034E-06  0.44724E-05
   97.7500  0.13071E-05  0.44230E-05
   97.7600  0.19516E-05  0.43736E-05
   97.7700  0.26794E-05  0.43241E-05
   97.7800  0.33382E-05  0.42747E-05
   97.7900  0.38248E-05  0.42252E-05
   97.8000  0.40892E-05  0.41758E-05
   97.8100  0.41263E-05  0.41263E-05
   97.8200  0.39593E-05  0.41743E-05
   97.8300  0.36257E-05  0.42223E-05
   97.8400  0.31717E-05  0.42703E-05
   97.8500  0.26548E-05  0.43183E-05
   97.8600  0.21184E-05  0.43663E-05
   97.8700  0.15384E-05  0.44143E-05
   97.8800  0.85047E-06  0.44623E-05
   97.8900  0.10443E-06  0.45103E-05
   97.9000  0.74069E-06  0.45583E-05
   97.9100  0.13585E-05  0.46062E-05
   97.9200  0.17406E-05  0.46542E-05
   97.9300  0.19702E-05  0.47022E-05
   97.9400  0.22382E-05  0.47502E-05
   97.9500  0.26299E-05  0.47982E-05
   97.9600  0.30684E-05  0.48462E-05
   97.9700  0.34965E-05  0.48942E-05
   97.9800  0.39375E-05  0.49422E-05
   97.9900  0.43968E-05  0.49902E-05
   98.0000  0.48041E-05  0.50382E-05
   98.0100  0.50678E-05  0.50862E-05
   98.0200  0.51342E-05  0.51342E-05
   98.0300  0.50122E-05  0.51502E-05
   98.0400  0.47881E-05  0.51662E-05
   98.0500  0.45968E-05  0.51822E-05
   98.0600  0.45372E-05  0.51982E-05
   98.0700  0.46168E-05  0.52141E-05
   98.0800  0.47844E-05  0.52301E-05
   98.0900  0.49811E-05  0.52461E-05
   98.1000  0.51542E-05  0.52621E-05
   98.1100  0.52635E-05  0.52781E-05
   98.1200  0.52941E-05  0.52941E-05
   98.1300  0.52496E-05  0.52453E-05
   98.1400  0.51343E-05  0.51965E-05
   98.1500  0.49490E-05  0.51476E-05
   98.1600  0.46820E-05  0.50988E-05
   98.1700  0.43000E-05  0.50500E-05
   98.1800  0.37693E-05  0.50012E-05
   98.1900  0.30836E-05  0.49523E-05
   98.2000  0.22783E-05  0.49035E-05
   98.2100  0.14525E-05  0.48547E-05
   98.2200  0.83867E-06  0.48059E-05
   98.2300  0.87262E-06  0.47570E-05
   98.2400  0.13008E-05  0.47082E-05
   98.2500  0.17446E-05  0.46594E-05
   98.2600  0.21760E-05  0.46105E-05
   98.2700  0.26142E-05  0.45617E-05
   98.2800  0.30539E-05  0.45129E-05
   98.2900  0.34768E-05  0.44641E-05
   98.3000  0.38557E-05  0.44152E-05
   98.3100  0.41515E-05  0.43664E-05
   98.3200  0.43176E-05  0.43176E-05
   98.3300  0.43013E-05  0.42188E-05
   98.3400  0.40615E-05  0.41201E-05
   98.3500  0.36151E-05  0.40213E-05
   98.3600  0.30649E-05  0.39225E-05
   98.3700  0.26239E-05  0.38238E-05
   98.3800  0.25587E-05  0.37250E-05
   98.3900  0.28636E-05  0.36262E-05
   98.4000  0.32297E-05  0.35275E-05
   98.4100  0.34286E-05  0.34286E-05
   98.4200  0.34241E-05  0.33152E-05
   98.4300  0.32767E-05  0.32017E-05
   98.4400  0.30477E-05  0.30882E-05
   98.4500  0.27795E-05  0.29747E-05
   98.4600  0.25177E-05  0.28612E-05
   98.4700  0.23043E-05  0.27477E-05
   98.4800  0.21522E-05  0.26342E-05
   98.4900  0.20484E-05  0.25207E-05
   98.5000  0.19882E-05  0.24072E-05
   98.5100  0.19857E-05  0.22937E-05
   98.5200  0.20318E-05  0.21802E-05
   98.5300  0.20667E-05  0.20667E-05
   98.5400  0.20257E-05  0.21005E-05
   98.5500  0.18931E-05  0.21342E-05
   98.5600  0.17053E-05  0.21680E-05
   98.5700  0.15247E-05  0.22017E-05
   98.5800  0.14354E-05  0.22355E-05
   98.5900  0.15246E-05  0.22692E-05
   98.6000  0.17769E-05  0.23030E-05
   98.6100  0.20721E-05  0.23367E-05
   98.6200  0.23039E-05  0.23705E-05
   98.6300  0.24259E-05  0.24043E-05
   98.6400  0.24380E-05  0.24380E-05
   98.6500  0.23606E-05  0.23195E-05
   98.6600  0.22024E-05  0.22011E-05
   98.6700  0.19369E-05  0.20826E-05
   98.6800  0.15243E-05  0.19641E-05
   98.6900  0.96204E-06  0.18456E-05
   98.7000  0.31978E-06  0.17272E-05
   98.7100  0.36660E-06  0.16087E-05
   98.7200  0.87108E-06  0.14902E-05
   98.7300  0.11761E-05  0.13717E-05
   98.7400  0.12533E-05  0.12533E-05
   98.7500  0.11315E-05  0.16791E-05
   98.7600  0.87594E-06  0.21049E-05
   98.7700  0.62554E-06  0.25308E-05
   98.7800  0.69792E-06  0.29566E-05
   98.7900  0.12080E-05  0.33824E-05
   98.8000  0.19766E-05  0.38082E-05
   98.8100  0.28988E-05  0.42340E-05
   98.8200  0.38930E-05  0.46599E-05
   98.8300  0.48751E-05  0.50857E-05
   98.8400  0.57394E-05  0.55115E-05
   98.8500  0.63746E-05  0.59373E-05
   98.8600  0.67189E-05  0.63631E-05
   98.8700  0.67888E-05  0.67888E-05
   98.8800  0.66470E-05  0.66284E-05
   98.8900  0.63555E-05  0.64679E-05
   98.9000  0.59543E-05  0.63074E-05
   98.9100  0.54653E-05  0.61470E-05
   98.9200  0.49002E-05  0.59865E-05
   98.9300  0.42546E-05  0.58260E-05
   98.9400  0.35095E-05  0.56656E-05
   98.9500  0.26670E-05  0.55051E-05
   98.9600  0.17886E-05  0.53446E-05
   98.9700  0.99018E-06  0.51842E-05
   98.9800  0.40309E-06  0.50237E-05
   98.9900  0.12837E-06  0.48632E-05
   99.0000  0.51049E-07  0.47028E-05
   99.0100  0.10673E-06  0.45423E-05
   99.0200  0.32416E-06  0.43818E-05
   99.0300  0.54287E-06  0.42214E-05
   99.0400  0.72285E-06  0.40609E-05
   99.0500  0.81684E-06  0.39004E-05
   99.0600  0.82794E-06  0.37400E-05
   99.0700  0.92476E-06  0.35795E-05
   99.0800  0.12774E-05  0.34190E-05
   99.0900  0.17798E-05  0.32586E-05
   99.1000  0.22632E-05  0.30981E-05
   99.1100  0.26214E-05  0.29376E-05
   99.1200  0.27772E-05  0.27772E-05
   99.1300  0.26635E-05  0.28135E-05
   99.1400  0.22544E-05  0.28498E-05
   99.1500  0.16043E-05  0.28861E-05
   99.1600  0.94226E-06  0.29224E-05
   99.1700  0.99873E-06  0.29587E-05
   99.1800  0.17100E-05  0.29951E-05
   99.1900  0.24013E-05  0.30314E-05
   99.2000  0.28813E-05  0.30677E-05
   99.2100  0.31040E-05  0.31040E-05
   99.2200  0.30911E-05  0.31301E-05
   99.2300  0.29099E-05  0.31561E-05
   99.2400  0.26405E-05  0.31821E-05
   99.2500  0.23368E-05  0.32082E-05
   99.2600  0.20067E-05  0.32342E-05
   99.2700  0.16415E-05  0.32603E-05
   99.2800  0.12554E-05  0.32863E-05
   99.2900  0.90175E-06  0.33123E-05
   99.3000  0.74008E-06  0.33384E-05
   99.3100  0.98625E-06  0.33644E-05
   99.3200  0.15038E-05  0.33904E-05
   99.3300  0.20909E-05  0.34165E-05
   99.3400  0.26334E-05  0.34425E-05
   99.3500  0.30690E-05  0.34686E-05
   99.3600  0.33735E-05  0.34946E-05
   99.3700  0.35206E-05  0.35206E-05
   99.3800  0.34521E-05  0.35262E-05
   99.3900  0.31161E-05  0.35318E-05
   99.4000  0.25325E-05  0.35374E-05
   99.4100  0.17972E-05  0.35430E-05
   99.4200  0.10461E-05  0.35486E-05
   99.4300  0.58879E-06  0.35542E-05
   99.4400  0.94929E-06  0.35598E-05
   99.4500  0.15692E-05  0.35654E-05
   99.4600  0.21656E-05  0.35710E-05
   99.4700  0.26999E-05  0.35766E-05
   99.4800  0.31489E-05  0.35821E-05
   99.4900  0.34670E-05  0.35877E-05
   99.5000  0.35933E-05  0.35933E-05
   99.5100  0.34713E-05  0.36512E-05
   99.5200  0.30820E-05  0.37091E-05
   99.5300  0.24878E-05  0.37670E-05
   99.5400  0.18637E-05  0.38249E-05
   99.5500  0.15097E-05  0.38828E-05
   99.5600  0.16201E-05  0.39407E-05
   99.5700  0.19771E-05  0.39986E-05
   99.5800  0.23723E-05  0.40565E-05
   99.5900  0.27856E-05  0.41144E-05
   99.6000  0.32344E-05  0.41723E-05
   99.6100  0.36891E-05  0.42302E-05
   99.6200  0.40844E-05  0.42881E-05
   99.6300  0.43446E-05  0.43460E-05
   99.6400  0.44039E-05  0.44039E-05
   99.6500  0.42364E-05  0.44035E-05
   99.6600  0.38687E-05  0.44031E-05
   99.6700  0.33635E-05  0.44027E-05
   99.6800  0.28132E-05  0.44023E-05
   99.6900  0.23880E-05  0.44019E-05
   99.7000  0.23712E-05  0.44015E-05
   99.7100  0.28739E-05  0.44011E-05
   99.7200  0.35988E-05  0.44007E-05
   99.7300  0.41797E-05  0.44003E-05
   99.7400  0.43999E-05  0.43999E-05
   99.7500  0.42239E-05  0.44137E-05
   99.7600  0.37593E-05  0.44274E-05
   99.7700  0.31582E-05  0.44412E-05
   99.7800  0.25386E-05  0.44549E-05
   99.7900  0.20549E-05  0.44687E-05
   99.8000  0.20094E-05  0.44825E-05
   99.8100  0.25064E-05  0.44962E-05
   99.8200  0.32467E-05  0.45100E-05
   99.8300  0.39415E-05  0.45237E-05
   99.8400  0.44088E-05  0.45375E-05
   99.8500  0.45512E-05  0.45512E-05
   99.8600  0.43755E-05  0.45780E-05
   99.8700  0.39946E-05  0.46047E-05
   99.8800  0.35683E-05  0.46315E-05
   99.8900  0.32066E-05  0.46582E-05
   99.9000  0.29037E-05  0.46850E-05
   99.9100  0.25646E-05  0.47117E-05
   99.9200  0.20983E-05  0.47384E-05
   99.9300  0.15180E-05  0.47652E-05
   99.9400  0.11104E-05  0.47919E-05
   99.9500  0.14164E-05  0.48187E-05
   99.9600  0.21704E-05  0.48454E-05
   99.9700  0.29628E-05  0.48722E-05
   99.9800  0.36555E-05  0.48989E-05
   99.9900  0.42006E-05  0.49257E-05
  100.0000  0.45911E-05  0.49524E-05
  100.0100  0.48442E-05  0.49792E-05
  100.0200  0.49836E-05  0.50059E-05
  100.0300  0.50327E-05  0.50327E-05
  100.0400  0.50184E-05  0.49489E-05
  100.0500  0.49737E-05  0.48652E-05
  100.0600  0.49233E-05  0.47814E-05
  100.0700  0.48683E-05  0.46977E-05
  100.0800  0.47854E-05  0.46140E-05
  100.0900  0.46427E-05  0.45302E-05
  100.1000  0.44240E-05  0.44465E-05
  100.1100  0.41397E-05  0.43628E-05
  100.1200  0.38234E-05  0.42790E-05
  100.1300  0.35274E-05  0.41953E-05
  100.1400  0.32957E-05  0.41116E-05
  100.1500  0.31246E-05  0.40278E-05
  100.1600  0.29744E-05  0.39441E-05
  100.1700  0.28229E-05  0.38604E-05
  100.1800  0.26907E-05  0.37766E-05
  100.1900  0.26212E-05  0.36929E-05
  100.2000  0.26258E-05  0.36092E-05
  100.2100  0.26635E-05  0.35254E-05
  100.2200  0.27024E-05  0.34417E-05
  100.2300  0.27692E-05  0.33580E-05
  100.2400  0.28950E-05  0.32742E-05
  100.2500  0.30387E-05  0.31905E-05
  100.2600  0.31068E-05  0.31068E-05
  100.2700  0.30181E-05  0.29567E-05
  100.2800  0.27358E-05  0.28065E-05
  100.2900  0.22686E-05  0.26564E-05
  100.3000  0.16778E-05  0.25063E-05
  100.3100  0.10908E-05  0.23562E-05
  100.3200  0.70130E-06  0.22060E-05
  100.3300  0.66058E-06  0.20559E-05
  100.3400  0.81376E-06  0.19058E-05
  100.3500  0.98723E-06  0.17557E-05
  100.3600  0.11399E-05  0.16055E-05
  100.3700  0.12599E-05  0.14554E-05
  100.3800  0.13052E-05  0.13052E-05
  100.3900  0.12322E-05  0.15451E-05
  100.4000  0.10386E-05  0.17850E-05
  100.4100  0.81294E-06  0.20249E-05
  100.4200  0.80038E-06  0.22648E-05
  100.4300  0.11420E-05  0.25047E-05
  100.4400  0.16541E-05  0.27446E-05
